target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
3,0.1697997339999999,-0.095,-0.243,-2.377,-0.196,-0.115,1.4469999999999998,10.0211,-0.0579999999999999,448.387,-0.136,1.91618,1,0.0070516999999999,-0.411,31163,-0.176,-0.062,0.546096248,1.00216,126.2334136,75.0108,-0.478,2176,0.001161,-0.00916,0.802521,1.675,-0.038,-0.282,-0.178,0.00359393,0.66584,0.637,-0.06,3813.28,-0.332,-0.046,0.377,-0.27,-2.014026652,0.507,95.0519,0.856,0.4639999999999999,-0.4589999999999999,-0.088,-18.8634,75.3396,1.49472,1027.31,0.733,-0.059,-0.075,0.180866,-167.49,464.241,-0.285,5858.91,-0.022,74.723,0.995597,-0.00295,-0.193,0,-0.0003811,67392.5,-0.00936,-1.481,3.49189,-0.00409394,0.179912,-0.926,-171.37400000000002,0.00325,-1.762922797,-0.00218,-0.00701,2.151287335,5564.69,0.00079337,-0.517,0.0,1.19926,0.7290000000000001,-0.782937826,-0.038,21.4443,0.03177,0.0099105,3361.98,-0.0138,2177,0.48091,-0.187,2,-0.12739,3.09523,-0.132408248,-0.0003812,0.22191,1.50702,-0.048,3.10167,-0.00065,-0.18236,-0.129297,-0.12892,200.766,2314.94,2.402,3.4863800000000005,-119.6,2,-0.046,-0.0559999999999999,-0.00874,-0.107,1.16406,21.385,1.08329,-0.0094452,-0.255,-1.022,2.61774064,6734.74,1.20892,3480,1.09684,0.196899,-0.001147,0.39,1.38,-0.027,1.08329,-0.046,0.00283871,-0.327365983,0.481292,1.146,66527.7,0.366,708.2,-0.038,0.0490147,-15.352,0.293181585,-0.1851,-0.12892,0.0526359,17.0507
3,-0.462010849,2.103,-0.243,-1.367,-0.196,-0.115,-0.286,10.3369,-0.0579999999999999,461.707,1.971,1.81946,5,-0.0030494,-0.411,30839,-0.176,-0.062,-1.050975073,1.00119,108.3390228,74.6291,-0.478,285,0.000208,-0.00763,0.802521,-0.231,-0.038,-0.282,-0.178,0.002284,0.66764,2.345,-0.06,3877.73,-1.457,-0.046,1.105,-0.27,0.0333685529999999,0.507,94.4793,-0.7809999999999999,-0.557,-0.4589999999999999,-0.088,-22.3715,75.9048,1.5119,990.272,0.151,-0.059,-0.075,0.181057,-4.88,486.547,-0.285,5824.99,-0.022,75.1509,0.993844,-0.00218,1.211,0,0.005527,68030.9,0.01087,-0.079,3.45881,0.00793915,0.181057,0.178,-200.727,0.00592,0.109127121,-0.0033299999999999,-0.00052,2.264019453,5740.82,-0.0050833999999999,-0.517,-0.10307,1.20575,-0.8759999999999999,-0.801102933,-0.038,21.3298,-0.00602,0.0020965,3162.46,0.00049,285,0.476138,-0.187,0,-0.12854,3.0944,0.008105304,0.0026682,0.18786,1.4891,-0.048,3.10014,0.00622,-0.18503,-0.1290099999999999,-0.12892,201.324,2328.54,-0.331,3.48736,70.3,2,-0.046,-0.0559999999999999,0.00041,-0.107,1.1652,21.257,1.08233,-0.00143071,-0.255,0.139,-0.122256147,6780.34,1.21502,4178,1.09474,0.203007,0.00419,0.613,0.1989999999999999,-0.027,1.08252,-0.046,-0.010875,-0.263037723,0.476138,2.312,67231.6,0.7070000000000001,519.6,-0.038,0.0520640999999999,12.127,-0.76376229,-0.18395,-0.12815,0.05397,17.1724
3,0.954829245,-0.095,1.524,0.3,-0.196,2.076,-0.286,10.6608,-0.0579999999999999,459.981,1.971,2.02358,5,0.0102902,-0.411,40923,-0.176,-0.062,0.805400617,0.998886,85.39847427,74.1732,-0.478,1211,0.004472,-0.00458,0.800111,-0.231,-0.038,-0.282,-0.178,0.00131386,0.66217,0.637,-0.06,3898.92,-1.457,-0.046,1.105,1.521,-0.071211402,0.507,94.957,-0.7809999999999999,-0.557,0.7929999999999999,-0.088,-21.6041,81.2857,1.5045,1073.33,-0.284,-0.059,-0.075,0.180221,8.44,477.32,-0.285,6155.92,-0.022,80.1005,0.994262,-0.00033,0.861,0,0.0062885,68249.8,-0.0100299999999999,0.222,3.44429,-0.00184058,0.179649,0.959,-201.332,0.00635,0.262473809,-0.0007099999999999,0.00984,2.516107613,5885.86,0.00648505,-0.517,-0.09991,1.18531,0.7290000000000001,-0.795747483,-0.038,21.4263,0.01328,0.0028583,3431.92,-0.00966,1875,0.483016,-0.187,0,-0.1193099999999999,3.09798,-0.606990014,0.0057167,0.197313,1.49531,-0.048,3.10511,0.0072099999999999,-0.18986,-0.122668,-0.1193099999999999,193.293,2391.84,-0.331,3.4950900000000003,60.6,2,-0.046,-0.0559999999999999,0.00503,-0.107,1.16444,21.3976,1.08231,-0.00609021,-0.255,0.21,-0.0646472759999999,6734.15,1.22,4126,1.0964200000000002,0.195285,0.003509,0.591,-1.104,-0.027,1.0828799999999998,-0.046,-0.00571429,-0.291264064,0.482444,1.146,67426.1,-0.494,727.3,-0.038,0.0529424999999999,11.062,-0.8442876890000001,-0.18991,-0.1193099999999999,0.0472256999999999,17.3651
3,0.79379755,-0.095,-0.243,1.009,-0.196,-0.115,-0.286,10.701,-0.0579999999999999,461.886,1.081,2.2490900000000003,8,0.0001906,1.208,40356,-0.176,-0.062,-0.715408783,1.00084,79.40557340000001,76.0399,-0.478,174,-0.004646,-0.0099,0.795192,-0.231,-0.038,1.471,-0.178,0.00330089,0.6611100000000001,1.932,-0.06,3939.4,0.452,-0.046,-0.236,-0.27,0.0074931,-1.161,96.6222,0.1889999999999999,-0.557,-0.4589999999999999,-0.088,-19.748,78.7192,1.50005,1063.89,0.052,-0.059,-0.075,0.180393,-1.77,478.364,-0.285,5615.62,-0.022,77.7561,0.995275,-0.00151,0.346,0,0.0022873,68505.1,-0.00026,0.934,3.46729,-0.00551248,0.180964,0.178,-188.32,-0.00317,0.14493104,-0.00151,0.00148,2.629789532,5570.08,-0.00619511,-0.517,-0.11739,1.1901700000000002,0.7290000000000001,0.554115374,-0.038,21.5655,-0.0168199999999999,0.0055274999999999,3270.95,0.0098599999999999,176,0.476929,-0.187,2,-0.1231,3.09418,-0.19776942,0.0076242,0.214925,1.51252,-0.048,3.10149,0.0,-0.22029,-0.124326,-0.1231,198.447,2344.59,-0.331,3.4534,67.9,3,-0.046,-0.0559999999999999,0.00162,-0.107,1.16672,21.4839,1.08239,0.0015845,-0.255,0.84,0.119347582,6860.07,1.2043700000000002,4439,1.09783,0.195829,0.0034439999999999,0.693,0.1989999999999999,-0.027,1.08277,-0.046,-0.00888889,0.149669093,0.476357,2.312,67478.7,-0.034,526.9,-0.038,0.0471076,13.304,0.414993855,-0.20586,-0.1234799999999999,0.0511103,17.2284
1,-0.258854911,-0.113,-0.231,1.075,-0.2,-0.114,-0.311,10.4927,-0.042,438.677,0.091,1.81317,1,0.0003813,-0.3929999999999999,32718,-0.12,-0.061,-1.052000757,0.997929,72.08332621,73.355,-0.379,135,0.000895,-0.00457,0.795296,-0.204,-0.002,-0.253,-0.105,0.00756965,0.6565300000000001,0.405,-0.037,3822.74,-1.474,-0.06,-1.584,-0.259,-0.442364241,0.352,91.6462,-0.114,-0.635,-0.377,-0.124,-19.5288,74.1209,1.49342,998.831,-0.675,-0.023,-0.0559999999999999,0.180256,6.47,461.777,-0.204,5381.43,-0.022,73.7222,0.996143,-0.00173,0.303,0,0.0040031999999999,67459.0,0.01145,-1.352,3.48945,0.00868256,0.180256,1.075,-178.403,0.00648,0.193133508,-0.00173,0.00814,2.375060176,5313.03,0.00968136,-0.512,-0.05945,1.20914,0.317,1.034256662,-0.002,21.5762,-0.02103,0.003622,3105.78,0.01853,135,0.477297,-0.175,0,-0.10919,3.0917,-0.56986078,0.0028595,0.214477,1.51105,-0.009,3.09811,0.0013599999999999,-0.2151199999999999,-0.110767,-0.10995,213.362,2283.8,-0.261,3.47706,-19.5,1,-0.019,-0.05,-0.00399,-0.084,1.16078,21.5526,1.08262,-0.00430509,-0.275,-0.757,0.011612009,6878.3,1.18201,3337,1.09615,0.199119,0.000391,0.319,-0.389,-0.027,1.08243,-0.027,0.00619355,-0.309951312,0.477106,1.278,66430.3,0.241,504.5,-0.002,0.0487190999999999,14.284,0.950271015,-0.20698,-0.11033,0.0513879,17.261
1,0.073242804,-0.175,-0.2289999999999999,-0.7859999999999999,-0.203,-0.107,1.285,11.4631,-0.036,448.913,-0.7859999999999999,2.11229,2,0.0081912,-0.355,21170,-0.088,-0.061,-0.7833889959999999,1.00169,123.1638834,74.1138,-0.317,789,0.004996,-0.00457,0.794718,-0.17,-0.015,-0.283,-0.081,0.00300282,0.66261,1.446,-0.039,3910.11,0.319,-0.06,-0.963,-0.3,-1.183923652,0.376,94.3093,-0.6829999999999999,2.027,0.905,-0.105,-21.6249,78.4433,1.48998,1032.14,-1.331,-0.035,-0.096,0.180469,11.44,475.767,-0.152,6345.07,-0.019,78.1765,0.995422,-0.00213,0.498,1,0.0057148,67960.7,-0.00226,-0.5329999999999999,3.49654,0.00227586,0.180469,0.527,-194.283,0.01165,0.092934265,-0.00099,0.00622,2.112108418,6250.6,0.00669292,-0.41,-0.06097,1.18743,-0.539,-1.182481032,-0.015,21.0368,0.00525,0.0020954,3123.2,-0.0109,791,0.475972,-0.231,2,-0.12445,3.09046,0.372384937,0.000762,0.190686,1.50324,-0.024,3.09733,0.00137,-0.18313,-0.125237,-0.12407,205.046,2486.02,-0.349,3.44855,-37.6,1,-0.022,-0.05,-0.01178,-0.1009999999999999,1.1591,21.054,1.08241,0.00683147,-0.226,-1.296,-0.111033574,6696.6,1.20968,2891,1.09575,0.202189,-0.000807,-0.235,0.285,-0.027,1.0826,-0.026,-0.0128253999999999,-0.166426391,0.475781,1.064,67200.8,-0.043,635.5,-0.015,0.0617599,16.284000000000002,-1.169089195,-0.22394,-0.1221599999999999,0.0581405,16.7648
2,2.789849313,-0.108,-0.239,0.7959999999999999,1.636,-0.1969999999999999,1.4780000000000002,10.6209,2.122,612.279,-0.158,2.08406,2,-0.0043843999999999,-0.36,27133,-0.121,-0.071,1.147906593,1.00152,133.14829369999998,72.9617,-0.367,1120,0.003,0.01296,0.796491,-0.154,-0.024,-0.231,-0.109,0.00148012,0.6762100000000001,0.248,2.097,3982.34,0.391,-0.053,0.7240000000000001,-0.266,-1.136070092,0.418,93.5358,-0.8,-0.62,-0.379,-0.085,-103.016,74.5794,1.5099200000000002,1194.29,-0.21,-0.042,-0.095,0.180031,-115.75,640.293,-0.272,6258.1,-0.026,73.3211,0.995468,-0.00166,-0.959,0,-0.0051468999999999,67648.8,-0.0097299999999999,-0.308,3.45448,-0.00900134,0.181174,-0.735,-316.826,0.00028,-1.779474426,-0.00318,-0.0032,-2.465347953,6015.81,0.0116116,-0.418,-0.0563899999999999,1.2089299999999998,-0.52,2.25648155,-0.024,21.3191,-0.02713,-0.0020969,3479.3,-0.0072599999999999,1121,0.4814029999999999,-0.196,2,-0.12472,3.09248,9.795286587,0.0013343,0.357019,1.50798,-0.0289999999999999,3.093,0.0045899999999999,-0.2211199999999999,-0.124648,-0.12472,371.52,2529.98,-0.5770000000000001,3.44005,-37.7,5,-0.043,-0.06,-0.00103,-0.086,1.14995,21.3067,1.08224,-0.00419432,-0.206,0.013,1.832173787,7130.31,1.21658,2204,1.09386,0.197938,-0.0009599999999999,-0.807,-0.204,-0.033,1.08186,-0.042,0.0117419,5.448252545,0.4819739999999999,-0.409,66921.5,1.406,571.9,-0.024,0.0489536,-12.839,2.852137252,-0.22146,-0.1251,0.0476191999999999,17.3257
2,8.645490796,-0.148,-0.2019999999999999,-0.966,0.8490000000000001,2.337,-0.317,8.63487,-0.046,640.379,1.479,1.11007,0,0.0013344,-0.355,23198,-0.212,-0.109,2.139787542,1.00069,144.69030940000002,73.9481,-0.539,378,0.001484,0.01753,0.797054,-0.135,-0.07,-0.004,-0.2289999999999999,0.00458359,0.69457,-0.004,1.777,3252.1,0.225,-0.076,-1.014,-0.268,-2.282420501,0.622,93.0069,3.812,3.044,-0.042,-0.1669999999999999,-96.3087,89.3483,1.49119,806.3960000000001,-0.8420000000000001,-0.034,-0.146,0.180121,-81.0,676.257,-0.342,5470.36,-0.025,89.2067,0.994194,-0.00234,0.173,0,0.0072441,67127.3,-0.00074,-1.5659999999999998,3.4209,0.00532191,0.180312,-0.362,-306.992,0.00074,-4.33852262,-0.00311,-0.0028,2.430403517,5108.2,0.00110529,1.315,-0.10368,1.17939,1.053,1.95765331,2.638,21.9505,-0.0295399999999999,0.0,3304.36,0.00025,378,0.482203,-0.187,1458,-0.11327,3.09021,8.094160944,0.0024783,0.3403219999999999,1.4981,-0.006,3.10207,-0.00822,-0.1933099999999999,-0.111738,-0.11212,400.168,1947.37,4.648,3.4883,-161.8,2,-0.0279999999999999,-0.077,-0.0097299999999999,-0.042,1.15616,21.9807,1.08198,-0.00451408,-0.181,-0.2769999999999999,-0.12571268,7188.52,1.1941700000000002,4922,1.09551,0.196321,0.003926,0.928,-0.055,1.587,1.08141,-0.033,-0.00348387,9.377944836,0.482012,2.097,66794.3,-0.999,701.3,-0.004,0.0383532,15.345,2.393102517,-0.1913099999999999,-0.11365,0.0398783,17.8409
2,5.859874107,-0.092,-0.223,0.547,1.3769999999999998,-0.077,-0.335,8.144969999999999,-0.034,685.703,1.4469999999999998,1.13677,5,0.0019059,-0.408,28392,-0.318,-0.105,1.107343638,0.998214,139.9631368,71.8906,0.928,353,-0.002494,0.0183,0.797083,5.584,-0.1009999999999999,-0.012,-0.255,0.00498308,0.68667,-0.012,-0.0409999999999999,3287.0,-0.4629999999999999,-0.06,2.408,-0.2339999999999999,-1.87076767,-0.721,90.769,-0.5429999999999999,-0.535,-0.0559999999999999,-0.138,-101.322,104.842,1.51064,721.791,0.927,-0.069,-0.087,0.180197,-121.48,722.4760000000001,-0.518,5196.25,-0.0279999999999999,103.558,0.994812,-0.00332,-0.51,0,0.0024776,67144.1,-0.00047,1.117,3.4725,0.00885526,0.1794339999999999,-0.3939999999999999,-308.237,0.01009,-6.722907944,-0.0037,0.00875,-1.4468200480000002,4937.3,0.0015025,-0.36,-0.0594899999999999,1.2002,-1.227,2.168674624,-0.06,21.8008,0.02992,-0.0001906,3109.53,-0.03474,353,0.4805359999999999,-0.135,1,-0.1124,3.10664,8.794254957,-0.0005718,0.35333,1.49274,-0.01,3.08917,-0.00346,-0.18028,-0.112704,-0.1124,360.22900000000004,1796.91,1.168,3.44011,-121.8,8,-0.022,-0.046,0.0057399999999999,-0.05,1.15586,21.7633,1.08121,-0.00423964,-0.213,1.904,-1.378302484,7214.41,1.19583,3268,1.09685,0.2015549999999999,0.000256,-0.226,1.408,1.38,1.0814,-0.032,0.00270968,3.815219315,0.481489,-0.091,66560.3,2.177,512.1,-0.012,0.036202,-5.099,2.897194247,-0.22407,-0.1120099999999999,0.0350584,17.7846
1,-0.931907984,-0.115,1.55,-0.687,-0.37,-0.216,-0.367,7.927869999999999,-0.052,470.346,-0.654,0.8862899999999999,3,0.0026707,-0.364,28431,0.899,-0.113,-0.961714206,1.00015,129.8449262,73.0208,-0.536,1938,-0.002607,-0.00762,0.8016840000000001,-0.109,-0.06,-0.006,-0.3879999999999999,0.00439759,0.67101,-0.006,-0.12,2951.22,0.595,-0.078,1.518,-0.217,1.197536073,0.613,93.0396,1.719,1.7480000000000002,-0.018,-0.208,-17.272000000000002,97.2439,1.50957,564.9730000000001,-1.088,-0.0819999999999999,-0.123,0.179578,3.13,494.782,-0.556,4588.48,-0.03,96.1687,0.995799,-0.00064,0.373,0,0.004006,65735.4,0.0019199999999999,0.114,3.44371,-0.00360721,0.180531,-0.391,-195.807,0.00936,0.135842241,-0.00293,-0.00609,-1.3921203359999998,4457.84,-0.067341,-0.369,-0.11287,1.17935,-1.141,1.050616857,-0.0279999999999999,22.2762,0.01745,0.004769,2768.52,-0.02574,3388,0.4787149999999999,-0.13,3,-0.12037,3.1096,-0.132678473,0.0028614,0.155321,1.49374,4.647,3.09158,0.00088,-0.18481,-0.1199079999999999,-0.11846,190.617,1558.58,-0.608,3.44296,76.9,8,-0.0279999999999999,-0.091,0.00461,-0.04,1.15869,22.1889,1.08157,-0.00124403,1.942,1.917,-0.7231463029999999,6908.42,1.21004,3055,1.09625,0.20055,-0.00336,-0.1009999999999999,0.885,-0.045,1.08195,-0.048,0.0114098,-0.464856357,0.482338,-0.076,65116.0,0.961,583.0,-0.035,0.0383821999999999,-26.109,0.992391725,-0.17814,-0.11999,0.0378099,18.1369
2,4.753201832,-0.081,-0.245,0.1369999999999999,1.979,-0.122,-0.3379999999999999,8.798589999999999,-0.069,567.495,0.415,1.10324,138,0.003814,-0.406,33236,-0.166,-0.111,-0.309643358,1.00113,60.81303193,73.6641,-0.43,1174,-0.0016989999999999,0.01832,0.798268,-0.19,-0.147,-0.036,-0.2019999999999999,0.00353263,0.6652399999999999,-0.036,-0.0559999999999999,3193.02,-0.353,-0.073,1.001,-0.423,-1.456580292,0.631,93.8931,-0.5710000000000001,-0.4379999999999999,-0.078,-0.1669999999999999,-93.1101,90.3409,1.48852,743.8539999999999,0.365,-0.047,-0.141,0.1791839999999999,-103.05,614.602,-0.344,4748.8,-0.026,89.7401,0.996137,-0.0027,-0.064,0,0.0051489,65729.8,0.0028,0.065,3.46252,-0.000489399,0.1791839999999999,-0.481,-316.785,0.0,-4.266841317,-0.00308,0.0047,-0.965251663,4656.45,-0.0348015,-0.439,-0.1038099999999999,1.19081,2.411,-0.546307739,-0.072,22.1833,-0.02447,0.0040047,2826.01,-0.02136,1174,0.48052,-0.254,2,-0.11988,3.10021,9.811389841,0.0043861,0.316129,1.48866,-0.043,3.11063,0.00503,-0.17904,-0.121143,-0.1214,322.501,1795.61,2.323,3.46276,-118.2,9,-0.048,-0.092,-0.00853,-0.091,1.16801,22.2086,1.08281,-0.0087699,-0.236,-0.74,-1.2623288540000002,6864.09,1.18353,2830,1.0977,0.196742,-0.00452,0.158,0.382,-0.045,1.083,-0.0409999999999999,-0.0137143,2.196337934,0.483574,-0.084,65496.9,0.242,616.5,-0.036,0.043592,-37.187,0.0572096509999999,-0.21827,-0.12217,0.0430199,17.7907
2,3.955639214,-0.079,-0.239,-0.835,1.903,-0.115,1.335,6.931489999999999,-0.0559999999999999,579.1659999999999,-0.652,1.31772,3,-0.0007622999999999,-0.336,25711,1.987,3.227,-0.4063008729999999,1.00004,128.0126761,75.9084,-0.6629999999999999,903,-0.0017059999999999,0.01984,0.798503,-0.138,-0.102,-0.023,-0.293,0.0050544,0.71386,-0.023,-0.077,3109.0,-1.306,-0.054,0.042,-0.313,-2.006775261,0.74,95.3623,-0.55,0.3779999999999999,-0.06,-0.1939999999999999,-97.0609,89.7627,1.49745,720.6189999999999,0.8590000000000001,-0.049,-0.18,0.180746,-86.49,618.508,-0.421,4653.18,-0.025,88.8492,0.99617,0.0007,-0.253,0,0.0019059,65674.1,-0.00303,-0.486,3.42421,-0.00223155,0.181318,-0.3879999999999999,-326.121,0.00925,-4.436282468,-0.00044,0.00283,-3.011026559,4606.73,-0.00700188,-0.384,-0.0556899999999999,1.20678,0.631,1.066430678,-0.045,22.4551,-0.01047,0.0007622999999999,2773.5,0.01814,903,0.482281,-0.1989999999999999,0,-0.12327,3.08841,13.4214316,-0.0057177,0.327017,1.51117,-0.024,3.09636,0.0054,-0.1820099999999999,-0.12721,-0.12365,371.305,1710.57,0.336,3.46477,-113.6,4,-0.036,-0.063,-0.00999,-0.078,1.16888,22.3866,1.08249,0.00674826,-0.22,-1.796,-1.327116212,7036.08,1.20269,2537,1.0960299999999998,0.196957,-0.000939,-0.003,-0.401,1.592,1.08268,-0.065,0.00451613,4.548767601000001,0.482854,-0.091,65328.6,0.331,395.3,-0.023,0.0254615,-6.858,1.569368747,-0.18053,-0.1209799999999999,0.0283202999999999,18.3333
1,-0.0253638429999999,-0.071,1.736,0.047,-0.302,-0.059,1.35,8.19861,-0.051,419.158,0.596,1.01756,4,0.0104844999999999,-0.36,28688,-0.367,-0.1119999999999999,1.229491201,0.997928,99.48296647,73.283,2.204,5879,0.0,-0.00382,0.800669,-0.142,-0.083,-0.0069999999999999,-0.2,0.00341767,0.67699,-0.0069999999999999,-0.027,3010.67,1.727,2.052,-0.196,-0.306,-0.116505584,-0.875,94.4663,-0.481,-0.427,-0.053,-0.153,-17.5554,72.6364,1.5021,612.557,0.043,-0.046,-0.089,0.1789089999999999,2.84,444.099,-0.409,5083.28,-0.034,71.7477,0.994353,-0.00171,0.489,0,0.0051468999999999,66198.4,-0.00614,0.485,3.47654,0.00290203,0.179672,-0.335,-189.068,0.00318,0.07954599,-0.00095,0.00645,-2.973266021,4718.75,0.00379214,-0.312,-0.09923,1.19905,-0.89,-1.110467858,-0.033,21.5236,-0.02185,0.0053376,3047.54,-0.02412,5879,0.482537,-0.226,157,-0.11584,3.10061,-0.65095057,0.0055282,0.206591,1.49329,-0.015,3.10649,-0.00086,-0.2215599999999999,-0.117997,-0.11698,177.02,1744.21,1.245,3.48268,-8.0,4,-0.027,-0.059,-0.00042,-0.091,1.15365,21.4946,1.0814,0.00450674,-0.173,-0.703,-0.486700808,6634.66,1.19586,2835,1.09647,0.200474,0.000586,0.177,0.564,-0.046,1.08159,-0.039,0.00374194,-0.56734549,0.483491,-0.079,65780.5,-0.701,472.4,-0.0069999999999999,0.0422033,8.735,-1.121420383,-0.2228099999999999,-0.11545,0.0401064,17.529
4,47.14730378,-0.071,-0.206,0.618,-0.302,-0.059,-0.34,7.94153,-0.051,418.845,1.538,2.89731,2,0.0043841,-0.36,31954,-0.367,-0.1119999999999999,8.230420207,0.999486,140.19829840000003,70.5622,-0.456,920,0.002054,-0.00839,0.798219,-0.142,-0.083,-0.0069999999999999,-0.2,0.00350369,0.67671,-0.0069999999999999,-0.027,4183.37,1.727,-0.062,0.831,-0.306,0.325406965,-0.875,92.4937,2.946,0.7170000000000001,-0.053,-0.153,-15.6134,89.7627,1.49651,1734.04,-1.354,-0.046,-0.089,0.179561,1.54,455.61,-0.409,6198.3,-0.034,88.3556,0.99546,-0.00065,-0.135,573,0.0036216,66443.7,0.00482,-0.372,3.45111,-0.00775594,0.180895,-0.335,-165.00099999999998,-0.00783,0.018320539,-0.00103,0.00073,-1.146691533,5981.34,0.00875077,-0.312,-0.10755,1.20854,-0.89,-1.241771162,-0.033,22.0055,-0.02275,-0.0007625,4014.18,-0.02421,920,0.477257,-0.226,829,-0.12613,3.1017900000000003,0.322205323,0.0001906,0.195819,1.48864,-0.015,3.11278,0.0006799999999999,-0.22454,-0.126932,-0.1269,205.15,2864.29,0.473,3.45251,21.4,9,-0.027,-0.059,-0.01144,1.964,1.16293,21.9369,1.0818,-0.00403845,-0.173,1.298,-0.530163803,6580.63,1.20281,2980,1.09668,0.197296,-0.001223,0.147,-0.099,-0.046,1.08142,-0.039,0.0116721,0.140314479,0.477257,-0.079,66325.8,1.24,679.5,-0.0069999999999999,0.0383895999999999,-34.407,-1.243744903,-0.21914,-0.12537,0.0357209999999999,17.7361
4,2.216297534,-0.109,1.636,0.091,-0.308,-0.096,4.022,9.85129,-0.059,446.18,0.535,1.13015,1,0.0022878,1.225,42052,-0.195,-0.113,0.54701356,0.998545,148.7676752,71.8604,-0.379,9959,-0.000677,-0.01068,0.7982600000000001,-0.18,-0.094,-0.024,-0.213,0.00351558,0.6735300000000001,-0.024,-0.06,3094.39,-1.3869999999999998,-0.107,1.898,-0.289,-0.3931642279999999,0.701,91.8746,0.313,1.041,-0.055,-0.144,-18.1972,76.2105,1.49588,667.2560000000001,2.031,-0.055,-0.094,0.179536,-3.4,474.133,-0.402,5515.96,-0.034,75.6019,0.996032,-0.00143,2.024,824,0.0047663,67164.1,0.00735,-0.954,3.49515,-0.00808758,0.181252,1.177,-176.102,-0.01163,-0.122646444,-0.00296,-0.0038,-0.901438913,5251.33,-0.00233751,-0.37,-0.10904,1.20615,-0.872,-0.990468526,-0.05,21.127,-0.00307,0.0064821,3011.22,-0.0203099999999999,9960,0.482227,-0.207,0,-0.12685,3.1005700000000003,0.590811813,0.004385,0.196621,1.48894,-0.026,3.10841,0.00824,-0.18404,-0.128345,-0.12838,194.133,1995.87,1.908,3.46511,-52.0,10,-0.049,-0.0559999999999999,0.00494,-0.067,1.15081,21.0923,1.08208,0.0,-0.1969999999999999,0.537,-0.4996587289999999,6662.55,1.18228,3817,1.09447,0.195548,-0.005034,0.725,1.4169999999999998,-0.034,1.08208,-0.0409999999999999,-0.00206452,-0.2078317689999999,0.4820359999999999,-0.08,66805.8,1.888,629.7,-0.024,0.0412135,12.912,-0.994493671,-0.18002,-0.12762,0.0442639,17.5446
1,1.3562266530000002,1.796,1.561,0.529,-0.35,-0.1989999999999999,-0.529,10.073,-0.057,429.939,-0.71,1.0501,0,0.0003815,-0.375,26374,-0.178,-0.09,1.509813196,1.00113,102.7164556,71.8867,-0.407,1716,0.00382,-0.00533,0.797054,-0.171,-0.091,-0.023,-0.286,0.00344386,0.68109,-0.023,-0.107,3133.69,0.732,-0.06,-1.554,-0.2269999999999999,0.474135397,-0.879,92.8617,-0.503,-0.4479999999999999,-0.057,-0.207,-17.3262,84.5926,1.50906,659.409,1.592,2.154,-0.148,0.178866,2.88,468.578,-0.367,5110.09,-0.033,83.7895,0.994553,-0.00415,-0.352,0,0.0017166,67303.8,0.01093,-1.807,3.4318699999999995,0.0,0.17982,-0.355,-178.27,0.00058,0.096435141,-0.00377,0.00411,1.166723989,4733.65,0.00364607,-0.382,-0.09992,1.19787,-0.156,-1.085545032,-0.052,21.6238,-0.03251,0.0019073,3110.97,-0.01954,1716,0.482049,-0.17,2,-0.1155099999999999,3.10688,-0.259647226,0.0040054,0.178026,1.50815,-0.023,3.11271,-0.0012,-0.17843,-0.1148059999999999,-0.1155099999999999,180.943,1899.23,-0.506,3.45315,23.3,15,-0.042,-0.068,0.00231,-0.061,1.16598,21.5709,1.08231,0.0008376719999999,-0.161,-0.122,-0.4200975999999999,6658.6,1.21654,2450,1.097,0.200223,0.001358,0.103,-1.107,-0.046,1.08231,-0.05,-0.0123175,-0.616139586,0.481668,-0.068,66899.5,-0.1669999999999999,704.4,-0.023,0.0529091,8.505,-1.09882442,-0.17978,-0.11475,0.0525275999999999,17.5044
